sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_tuned_Xgb,residuals_tuned_Xgb_abs,residuals_tuned_Xgb,resid_percent_Xgb,resid_percent_Xgb_abs
142,4.0,1,4,1,0,1,1,1,0,0, Ciudad Lineal , Ventas ,1263,888,3,9.859154929577462,3,0,1400.0,1421,21.0,-21.0,-1.5,1.5
115,3.0,2,2,1,0,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,3,17.17391304347826,6,0,1975.0,1655,320.0,320.0,16.20253164556962,16.20253164556962
55,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,24.09090909090909,8,0,1325.0,1051,274.0,274.0,20.67924528301887,20.67924528301887
80,2.0,2,5,0,0,1,1,0,0,0, Tetuán , Berruguete ,1190,935,2,13.125,5,0,1050.0,1038,12.0,12.0,1.1428571428571428,1.1428571428571428
140,3.0,2,1,0,0,0,1,0,0,0, Retiro , Ibiza ,1790,1462,0,12.857142857142858,7,0,1800.0,2302,502.0,-502.0,-27.88888888888889,27.88888888888889
130,4.0,2,2,0,0,1,1,0,1,1, Ciudad Lineal , San Pascual ,1263,1268,4,9.538461538461537,5,0,1240.0,1643,403.0,-403.0,-32.5,32.5
55,2.0,1,1,0,0,1,1,1,1,0, Tetuán , Bellas Vistas ,1190,969,4,19.98181818181818,5,0,1099.0,920,179.0,179.0,16.287534121929028,16.287534121929028
108,2.0,2,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,16.666666666666668,7,0,1800.0,1942,142.0,-142.0,-7.888888888888889,7.888888888888889
102,2.0,2,7,0,1,0,1,0,1,0, Centro , Palacio ,1355,1370,3,28.43137254901961,6,0,2900.0,1999,901.0,901.0,31.06896551724138,31.06896551724138
65,2.0,2,2,0,0,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,24.615384615384613,8,0,1600.0,1646,46.0,-46.0,-2.875,2.875
110,2.0,1,1,1,1,0,1,1,0,0, Carabanchel , Comillas ,892,995,4,10.454545454545457,4,0,1150.0,1081,69.0,69.0,6.0,6.0
35,1.0,1,1,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,20.0,6,0,700.0,697,3.0,3.0,0.42857142857142855,0.42857142857142855
64,2.0,1,4,0,0,0,1,1,0,0, Carabanchel , Comillas ,892,995,1,14.84375,4,0,950.0,920,30.0,30.0,3.1578947368421053,3.1578947368421053
150,3.0,2,0,0,1,0,1,0,0,1, Centro , Malasaña-Universidad ,1355,1313,3,11.666666666666664,7,0,1750.0,2054,304.0,-304.0,-17.37142857142857,17.37142857142857
115,2.0,2,2,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,4,16.52173913043478,8,0,1900.0,2071,171.0,-171.0,-9.0,9.0
132,3.0,2,4,0,1,1,1,0,1,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,13.636363636363635,6,0,1800.0,1939,139.0,-139.0,-7.722222222222222,7.722222222222222
43,1.0,1,0,0,1,1,1,0,0,0, Carabanchel , Opañel ,892,885,2,23.255813953488367,4,0,1000.0,734,266.0,266.0,26.6,26.6
49,1.0,1,7,1,0,0,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,18.367346938775512,7,0,900.0,1197,297.0,-297.0,-33.0,33.0
81,1.0,1,4,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,15.123456790123456,2,0,1225.0,1148,77.0,77.0,6.285714285714286,6.285714285714286
65,2.0,1,0,0,0,0,1,1,0,0, Moncloa , Argüelles ,2151,1727,2,12.153846153846152,6,0,790.0,983,193.0,-193.0,-24.430379746835442,24.430379746835442
95,1.0,1,2,0,1,1,0,1,0,1, Barrio de Salamanca , Guindalera ,2079,1349,5,15.26315789473684,6,0,1450.0,1467,17.0,-17.0,-1.1724137931034482,1.1724137931034482
165,4.0,4,2,1,1,1,1,0,0,1, Tetuán , Ventilla-Almenara ,1190,1189,5,14.545454545454545,5,0,2400.0,2509,109.0,-109.0,-4.541666666666667,4.541666666666667
78,2.0,1,2,0,0,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,14.743589743589745,8,0,1150.0,1181,31.0,-31.0,-2.6956521739130435,2.6956521739130435
152,3.0,3,3,1,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,4,22.960526315789476,8,0,3490.0,3012,478.0,478.0,13.696275071633238,13.696275071633238
96,1.0,1,4,0,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,4,15.625,6,0,1500.0,1521,21.0,-21.0,-1.4,1.4
100,3.0,1,0,0,1,1,1,1,1,0, Arganzuela , Acacias ,1094,1044,4,22.0,5,0,2200.0,1272,928.0,928.0,42.18181818181818,42.18181818181818
65,2.0,1,1,0,0,1,1,1,0,0, Fuencarral , Pilar ,1744,996,3,12.307692307692307,4,0,800.0,891,91.0,-91.0,-11.375,11.375
58,1.0,1,4,1,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,22.41379310344828,8,0,1300.0,1187,113.0,113.0,8.692307692307692,8.692307692307692
60,2.0,1,3,0,1,0,1,0,0,0, Usera , Pradolongo ,932,872,2,12.333333333333336,2,0,740.0,787,47.0,-47.0,-6.351351351351352,6.351351351351352
89,1.0,1,1,1,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,17.97752808988764,8,0,1600.0,1625,25.0,-25.0,-1.5625,1.5625
80,3.0,1,7,0,1,0,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,2,17.5,6,0,1400.0,1302,98.0,98.0,7.0,7.0
188,4.0,3,1,0,1,0,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,2,12.23404255319149,7,0,2300.0,3727,1427.0,-1427.0,-62.04347826086956,62.04347826086956
63,1.0,1,1,0,1,1,1,0,0,0, Fuencarral , Peñagrande ,1744,1721,2,11.904761904761903,2,0,750.0,894,144.0,-144.0,-19.2,19.2
90,3.0,2,8,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,21.055555555555557,6,0,1895.0,1979,84.0,-84.0,-4.432717678100264,4.432717678100264
93,2.0,2,2,1,1,1,1,0,0,1, Hortaleza , Valdebebas - Valdefuentes ,2693,1592,7,13.978494623655912,2,0,1300.0,1280,20.0,20.0,1.5384615384615385,1.5384615384615385
155,4.0,2,4,1,0,0,1,0,0,0, Centro , Sol ,1355,1312,1,14.193548387096774,6,0,2200.0,2191,9.0,9.0,0.4090909090909091,0.4090909090909091
82,1.0,2,7,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,26.82926829268293,8,0,2200.0,2111,89.0,89.0,4.045454545454546,4.045454545454546
74,1.0,1,4,0,1,1,1,0,0,1, Centro , Lavapiés-Embajadores ,1355,1106,4,17.567567567567572,6,0,1300.0,1232,68.0,68.0,5.230769230769231,5.230769230769231
65,2.0,1,4,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,15.230769230769232,6,0,990.0,1110,120.0,-120.0,-12.121212121212121,12.121212121212121
55,1.0,1,1,0,1,0,1,0,0,0, Arganzuela , Imperial ,1094,1092,2,18.181818181818183,5,0,1000.0,884,116.0,116.0,11.6,11.6
98,3.0,1,5,1,0,0,0,0,0,0, Retiro , Ibiza ,1790,1462,2,14.285714285714285,7,0,1400.0,1409,9.0,-9.0,-0.6428571428571429,0.6428571428571429
90,2.0,2,3,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,4,27.777777777777782,7,0,2500.0,2308,192.0,192.0,7.68,7.68
119,2.0,2,5,0,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,5,17.647058823529417,6,0,2100.0,1822,278.0,278.0,13.238095238095237,13.238095238095237
110,3.0,2,3,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,13.181818181818182,6,0,1450.0,1763,313.0,-313.0,-21.586206896551722,21.586206896551722
48,2.0,1,6,0,0,1,1,1,0,1, Barajas , Casco Histórico de Barajas ,1082,893,7,17.083333333333332,2,0,820.0,809,11.0,11.0,1.3414634146341464,1.3414634146341464
277,4.0,3,2,0,1,1,0,1,1,1, Moncloa , Valdemarín ,2151,2975,8,10.469314079422384,4,1,2900.0,3195,295.0,-295.0,-10.172413793103448,10.172413793103448
60,1.0,1,5,1,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,21.66666666666667,7,0,1300.0,1210,90.0,90.0,6.923076923076923,6.923076923076923
90,1.0,1,7,1,1,1,1,1,0,0, Chamberí , Gaztambide ,1671,1448,5,16.666666666666668,6,0,1500.0,1839,339.0,-339.0,-22.6,22.6
163,4.0,3,4,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,4,15.950920245398773,7,0,2600.0,2414,186.0,186.0,7.153846153846154,7.153846153846154
105,2.0,1,3,0,1,1,1,0,0,1, Hortaleza , Canillas ,2693,2130,4,12.857142857142858,2,0,1350.0,1286,64.0,64.0,4.7407407407407405,4.7407407407407405
90,3.0,2,5,0,1,1,1,0,0,0, Villaverde , Los Rosales ,843,867,4,10.0,1,0,900.0,958,58.0,-58.0,-6.444444444444445,6.444444444444445
170,3.0,2,1,0,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,6,16.470588235294116,6,0,2800.0,2745,55.0,55.0,1.9642857142857142,1.9642857142857142
55,1.0,1,1,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,15.454545454545455,5,0,850.0,916,66.0,-66.0,-7.764705882352941,7.764705882352941
45,1.0,1,2,1,1,0,1,0,0,0, Chamartín , Nueva España ,1950,2310,4,21.66666666666667,6,0,975.0,1157,182.0,-182.0,-18.666666666666668,18.666666666666668
59,3.0,1,3,0,0,0,1,0,0,0, Arganzuela , Acacias ,1094,1044,1,15.677966101694913,5,0,925.0,977,52.0,-52.0,-5.621621621621622,5.621621621621622
57,1.0,1,5,0,1,1,1,0,0,1, Ciudad Lineal , Costillares ,1263,1448,5,15.789473684210524,3,0,900.0,954,54.0,-54.0,-6.0,6.0
200,4.0,3,4,1,1,1,1,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,11.0,6,0,2200.0,2670,470.0,-470.0,-21.363636363636363,21.363636363636363
275,4.0,3,4,0,0,1,1,0,0,1, Barrio de Salamanca , Goya ,2079,1759,2,11.272727272727273,7,0,3100.0,3911,811.0,-811.0,-26.161290322580644,26.161290322580644
40,1.0,1,2,0,1,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,3,25.0,7,0,1000.0,1028,28.0,-28.0,-2.8,2.8
40,1.0,1,1,1,1,1,0,0,1,1, Arganzuela , Delicias ,1094,1116,5,20.0,5,0,800.0,824,24.0,-24.0,-3.0,3.0
45,1.0,1,3,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,21.11111111111111,7,0,950.0,888,62.0,62.0,6.526315789473684,6.526315789473684
70,2.0,1,5,0,1,1,1,1,1,0, Carabanchel , San Isidro ,892,951,5,11.428571428571427,3,0,800.0,945,145.0,-145.0,-18.125,18.125
87,2.0,1,4,1,1,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,3,13.79310344827586,6,0,1200.0,1438,238.0,-238.0,-19.833333333333332,19.833333333333332
45,0.0,1,4,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,19.777777777777782,7,0,890.0,789,101.0,101.0,11.348314606741573,11.348314606741573
50,1.0,1,1,0,0,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,23.8,7,0,1190.0,914,276.0,276.0,23.19327731092437,23.19327731092437
70,2.0,1,4,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,5,22.142857142857146,6,0,1550.0,1319,231.0,231.0,14.903225806451612,14.903225806451612
53,2.0,1,4,0,0,1,1,1,0,0, Carabanchel , Opañel ,892,885,2,14.150943396226413,4,0,750.0,873,123.0,-123.0,-16.4,16.4
60,1.0,1,0,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,15.0,8,0,900.0,1072,172.0,-172.0,-19.11111111111111,19.11111111111111
39,1.0,1,1,0,1,0,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,2,21.794871794871803,7,0,850.0,965,115.0,-115.0,-13.529411764705882,13.529411764705882
55,2.0,1,2,0,0,0,0,0,0,0, Puente de Vallecas , Numancia ,775,787,1,11.818181818181818,4,0,650.0,724,74.0,-74.0,-11.384615384615385,11.384615384615385
35,1.0,1,0,0,0,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,24.285714285714285,7,0,850.0,730,120.0,120.0,14.117647058823529,14.117647058823529
87,2.0,2,1,0,1,1,1,0,1,1, Latina , Campamento ,992,929,5,10.057471264367816,2,0,875.0,942,67.0,-67.0,-7.6571428571428575,7.6571428571428575
72,1.0,1,8,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,4,13.194444444444445,6,0,950.0,1343,393.0,-393.0,-41.36842105263158,41.36842105263158
88,2.0,2,9,1,1,1,1,0,1,0, Chamartín , Castilla ,1950,1451,5,14.488636363636365,5,0,1275.0,1289,14.0,-14.0,-1.0980392156862746,1.0980392156862746
43,2.0,1,2,0,0,0,0,0,0,0, Arganzuela , Delicias ,1094,1116,1,21.627906976744185,5,0,930.0,801,129.0,129.0,13.870967741935484,13.870967741935484
125,3.0,2,2,1,1,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,3,15.2,7,0,1900.0,1946,46.0,-46.0,-2.4210526315789473,2.4210526315789473
140,2.0,2,2,0,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,5,11.428571428571427,6,0,1600.0,2044,444.0,-444.0,-27.75,27.75
160,3.0,2,3,0,0,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,3,11.25,6,0,1800.0,2211,411.0,-411.0,-22.833333333333332,22.833333333333332
70,3.0,1,4,0,0,0,1,0,0,0, Retiro , Pacífico ,1790,1185,1,17.142857142857142,5,0,1200.0,1108,92.0,92.0,7.666666666666667,7.666666666666667
85,2.0,2,0,1,1,1,0,0,0,0, Retiro , Jerónimos ,1790,3121,3,18.529411764705888,7,0,1575.0,1610,35.0,-35.0,-2.2222222222222223,2.2222222222222223
60,2.0,1,2,0,0,1,1,1,0,0, Arganzuela , Acacias ,1094,1044,4,19.166666666666668,5,0,1150.0,947,203.0,203.0,17.652173913043477,17.652173913043477
76,0.0,2,0,0,1,1,1,1,1,0, Latina , Cuatro Vientos ,992,867,6,11.18421052631579,1,0,850.0,947,97.0,-97.0,-11.411764705882353,11.411764705882353
70,2.0,1,3,0,0,1,1,0,0,0, Tetuán , Valdeacederas ,1190,934,2,13.571428571428573,5,0,950.0,978,28.0,-28.0,-2.9473684210526314,2.9473684210526314
160,4.0,3,3,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.5,8,0,2800.0,2746,54.0,54.0,1.9285714285714286,1.9285714285714286
70,2.0,1,3,0,1,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,16.428571428571427,7,0,1150.0,1194,44.0,-44.0,-3.8260869565217392,3.8260869565217392
100,2.0,1,2,0,0,1,1,0,0,0, Carabanchel , Abrantes ,892,838,1,7.8,1,0,780.0,921,141.0,-141.0,-18.076923076923077,18.076923076923077
75,2.0,2,1,0,1,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,20.0,6,0,1500.0,1415,85.0,85.0,5.666666666666667,5.666666666666667
130,2.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,19.23076923076923,7,0,2500.0,2420,80.0,80.0,3.2,3.2
65,3.0,1,8,1,1,0,1,1,1,0, Tetuán , Ventilla-Almenara ,1190,1189,4,13.846153846153848,5,0,900.0,1205,305.0,-305.0,-33.888888888888886,33.888888888888886
51,1.0,1,2,0,0,1,0,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,15.490196078431373,6,0,790.0,896,106.0,-106.0,-13.417721518987342,13.417721518987342
153,3.0,2,3,0,0,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,0,11.764705882352944,7,0,1800.0,2136,336.0,-336.0,-18.666666666666668,18.666666666666668
115,2.0,1,5,1,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,4,13.043478260869565,6,0,1500.0,1594,94.0,-94.0,-6.266666666666667,6.266666666666667
60,2.0,1,4,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,18.33333333333333,6,0,1100.0,1158,58.0,-58.0,-5.2727272727272725,5.2727272727272725
40,1.0,1,3,0,0,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,2,19.25,6,0,770.0,786,16.0,-16.0,-2.0779220779220777,2.0779220779220777
54,1.0,1,0,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,18.51851851851852,6,0,1000.0,903,97.0,97.0,9.7,9.7
60,1.0,1,3,0,1,1,0,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,17.5,8,0,1050.0,1029,21.0,21.0,2.0,2.0
80,2.0,1,0,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,3,12.5,7,0,1000.0,1231,231.0,-231.0,-23.1,23.1
225,4.0,3,1,0,0,1,1,1,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,12.888888888888891,6,0,2900.0,2946,46.0,-46.0,-1.5862068965517242,1.5862068965517242
60,2.0,1,4,1,1,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,18.33333333333333,7,0,1100.0,1080,20.0,20.0,1.8181818181818181,1.8181818181818181
58,2.0,1,1,0,1,0,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,3,22.41379310344828,7,0,1300.0,1278,22.0,22.0,1.6923076923076923,1.6923076923076923
58,1.0,1,0,0,0,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,12.93103448275862,6,0,750.0,864,114.0,-114.0,-15.2,15.2
70,1.0,1,1,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,15.0,6,0,1050.0,1265,215.0,-215.0,-20.476190476190474,20.476190476190474
138,3.0,3,2,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,35.21739130434783,8,0,4860.0,3728,1132.0,1132.0,23.292181069958847,23.292181069958847
118,3.0,2,3,0,0,1,1,1,0,1, San Blas , Rejas ,1071,968,5,9.957627118644067,2,0,1175.0,1183,8.0,-8.0,-0.6808510638297872,0.6808510638297872
140,4.0,3,3,0,1,0,1,0,0,0, Latina , Campamento ,992,929,1,7.7857142857142865,2,0,1090.0,1453,363.0,-363.0,-33.30275229357798,33.30275229357798
70,2.0,2,0,0,1,0,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,27.857142857142854,8,0,1950.0,2038,88.0,-88.0,-4.512820512820513,4.512820512820513
72,2.0,2,2,0,0,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,2,27.08333333333333,6,0,1950.0,1592,358.0,358.0,18.358974358974358,18.358974358974358
65,1.0,1,5,0,1,1,1,0,1,0, Barrio de Salamanca , Guindalera ,2079,1349,3,18.46153846153846,6,0,1200.0,1102,98.0,98.0,8.166666666666666,8.166666666666666
45,1.0,1,5,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,18.88888888888889,8,0,850.0,979,129.0,-129.0,-15.176470588235293,15.176470588235293
60,3.0,1,0,0,1,1,1,0,0,0, Barajas , Casco Histórico de Barajas ,1082,893,3,16.666666666666668,2,0,1000.0,837,163.0,163.0,16.3,16.3
115,2.0,2,0,0,1,1,1,0,0,0, Moncloa , Valdemarín ,2151,2975,6,18.26086956521739,4,0,2100.0,1886,214.0,214.0,10.19047619047619,10.19047619047619
54,1.0,1,4,0,1,1,1,0,0,0, Arganzuela , Imperial ,1094,1092,5,16.666666666666668,5,0,900.0,949,49.0,-49.0,-5.444444444444445,5.444444444444445
113,2.0,2,6,1,1,1,1,1,0,0, Fuencarral , Peñagrande ,1744,1721,7,11.946902654867255,2,0,1350.0,1443,93.0,-93.0,-6.888888888888889,6.888888888888889
70,2.0,1,2,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,3,17.142857142857142,6,0,1200.0,1169,31.0,31.0,2.5833333333333335,2.5833333333333335
95,2.0,2,5,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,16.842105263157894,6,0,1600.0,1647,47.0,-47.0,-2.9375,2.9375
140,4.0,2,7,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,10.714285714285714,3,0,1500.0,1676,176.0,-176.0,-11.733333333333333,11.733333333333333
194,4.0,3,8,1,1,1,1,1,1,0, Barrio de Salamanca , Lista ,2079,1715,5,15.463917525773196,7,0,3000.0,3133,133.0,-133.0,-4.433333333333334,4.433333333333334
40,1.0,1,4,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,21.75,7,0,870.0,882,12.0,-12.0,-1.3793103448275863,1.3793103448275863
48,1.0,1,2,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,19.58333333333333,7,0,940.0,932,8.0,8.0,0.851063829787234,0.851063829787234
101,3.0,2,2,0,0,0,1,1,0,1, Moncloa , Aravaca ,2151,2367,2,12.376237623762375,4,0,1250.0,1220,30.0,30.0,2.4,2.4
35,1.0,1,2,1,0,1,1,0,0,0, Retiro , Ibiza ,1790,1462,2,24.285714285714285,7,0,850.0,870,20.0,-20.0,-2.3529411764705883,2.3529411764705883
57,1.0,1,4,0,1,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,2,19.29824561403509,6,0,1100.0,942,158.0,158.0,14.363636363636363,14.363636363636363
80,3.0,1,4,0,1,0,1,1,0,0, Moncloa , Valdezarza ,2151,1239,2,10.0,4,0,800.0,1063,263.0,-263.0,-32.875,32.875
134,3.0,2,1,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,7,13.059701492537313,4,0,1750.0,2032,282.0,-282.0,-16.114285714285714,16.114285714285714
56,1.0,1,3,0,0,1,1,0,1,0, Centro , Sol ,1355,1312,4,17.857142857142858,6,0,1000.0,984,16.0,16.0,1.6,1.6
30,1.0,1,1,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,33.333333333333336,6,0,1000.0,768,232.0,232.0,23.2,23.2
110,2.0,2,6,0,0,0,1,1,0,1, Hortaleza , Valdebebas - Valdefuentes ,2693,1592,4,10.909090909090908,2,0,1200.0,1335,135.0,-135.0,-11.25,11.25
50,1.0,1,5,1,1,1,1,1,0,0, Centro , Malasaña-Universidad ,1355,1313,4,32.0,7,0,1600.0,1134,466.0,466.0,29.125,29.125
130,3.0,2,5,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,17.69230769230769,7,0,2300.0,2164,136.0,136.0,5.913043478260869,5.913043478260869
50,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,18.0,6,0,900.0,947,47.0,-47.0,-5.222222222222222,5.222222222222222
130,3.0,2,3,0,1,1,1,1,0,0, Villaverde , Butarque ,843,830,7,6.9230769230769225,1,0,900.0,1086,186.0,-186.0,-20.666666666666668,20.666666666666668
75,2.0,2,5,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,16.666666666666668,7,0,1250.0,1517,267.0,-267.0,-21.36,21.36
90,2.0,1,5,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,11.666666666666664,6,0,1050.0,1416,366.0,-366.0,-34.857142857142854,34.857142857142854
101,2.0,2,1,0,0,0,1,0,0,0, Chamberí , Almagro ,1671,2327,1,13.316831683168314,8,0,1345.0,1613,268.0,-268.0,-19.925650557620816,19.925650557620816
65,2.0,1,0,0,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,18.46153846153846,7,0,1200.0,985,215.0,215.0,17.916666666666668,17.916666666666668
137,4.0,2,5,1,0,1,1,0,0,0, Fuencarral , Peñagrande ,1744,1721,4,10.218978102189784,2,0,1400.0,1635,235.0,-235.0,-16.785714285714285,16.785714285714285
140,5.0,3,1,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,4,17.142857142857142,6,0,2400.0,2197,203.0,203.0,8.458333333333334,8.458333333333334
80,3.0,2,2,0,0,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,14.9875,7,0,1199.0,1677,478.0,-478.0,-39.866555462885735,39.866555462885735
97,3.0,2,5,1,1,1,1,0,1,0, Chamberí , Arapiles ,1671,1325,5,18.55670103092784,7,0,1800.0,1616,184.0,184.0,10.222222222222221,10.222222222222221
79,2.0,1,3,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,15.822784810126587,5,0,1250.0,1187,63.0,63.0,5.04,5.04
116,3.0,1,2,1,0,1,1,1,0,1, Arganzuela , Acacias ,1094,1044,5,10.344827586206897,5,0,1200.0,1299,99.0,-99.0,-8.25,8.25
95,3.0,2,4,0,0,1,0,0,0,0, Chamartín , Nueva España ,1950,2310,2,15.26315789473684,6,0,1450.0,1534,84.0,-84.0,-5.793103448275862,5.793103448275862
50,1.0,1,1,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,4,20.0,7,0,1000.0,1091,91.0,-91.0,-9.1,9.1
160,4.0,2,0,0,0,0,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,13.125,6,0,2100.0,2115,15.0,-15.0,-0.7142857142857143,0.7142857142857143
219,3.0,3,3,1,0,1,1,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,11.872146118721464,8,0,2600.0,3090,490.0,-490.0,-18.846153846153847,18.846153846153847
46,1.0,1,2,0,1,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,21.73913043478261,8,0,1000.0,1063,63.0,-63.0,-6.3,6.3
40,1.0,1,7,1,1,0,1,1,0,0, Retiro , Ibiza ,1790,1462,3,35.0,7,0,1400.0,979,421.0,421.0,30.071428571428573,30.071428571428573
68,1.0,1,0,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,5,16.911764705882348,7,0,1150.0,1106,44.0,44.0,3.8260869565217392,3.8260869565217392
78,2.0,1,2,0,1,0,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,3,11.538461538461537,3,0,900.0,1000,100.0,-100.0,-11.11111111111111,11.11111111111111
110,3.0,2,7,0,1,0,1,1,0,0, Chamartín , Castilla ,1950,1451,4,10.909090909090908,5,0,1200.0,1625,425.0,-425.0,-35.416666666666664,35.416666666666664
50,1.0,1,3,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,18.0,6,0,900.0,954,54.0,-54.0,-6.0,6.0
48,1.0,1,4,0,0,1,0,1,1,0, Chamartín , El Viso ,1950,3136,5,17.708333333333332,7,0,850.0,1056,206.0,-206.0,-24.235294117647058,24.235294117647058
95,2.0,1,1,1,0,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,12.63157894736842,6,0,1200.0,1373,173.0,-173.0,-14.416666666666666,14.416666666666666
52,1.0,1,5,0,1,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,3,19.23076923076923,7,0,1000.0,1104,104.0,-104.0,-10.4,10.4
